store_id,product_id,current_stock
13,326,232
13,327,225
13,328,254
13,329,33
13,330,140
13,331,62
13,332,59
13,333,15
13,334,40
13,335,198
13,336,182
13,337,184
13,338,246
13,339,289
13,340,266
13,341,271
13,342,177
13,343,104
13,344,6
13,345,201
13,346,172
13,347,140
13,348,117
13,349,222
13,350,235
13,351,87
13,352,11
13,353,201
13,354,121
13,355,82
13,356,146
13,357,49
13,358,222
13,359,116
13,360,66
13,361,204
13,362,182
13,363,230
13,364,59
13,365,203
13,366,290
13,367,222
13,368,81
13,369,213
13,370,9
13,371,116
13,372,188
13,373,295
13,374,163
13,375,167
13,376,85
13,377,167
13,378,78
13,379,235
13,380,210
13,381,210
13,382,179
13,383,33
13,384,110
13,385,28
13,386,24
13,387,279
13,388,129
13,389,78
13,390,219
13,391,222
13,392,190
13,393,55
13,394,144
13,395,20
13,396,50
13,397,146
13,398,142
13,399,24
13,400,137
13,401,85
13,402,63
13,403,38
13,404,277
13,405,36
13,406,244
13,407,223
13,408,271
13,409,41
13,410,151
13,411,224
13,412,283
13,413,193
13,414,231
13,415,41
13,416,172
13,417,4
13,418,50
13,419,247
13,420,219
13,421,127
13,422,96
13,423,55
13,424,192
13,425,140
13,426,3
13,427,224
13,428,40
13,429,228
13,430,51
13,431,290
13,432,276
13,433,155
13,434,73
13,435,123
13,436,225
13,437,43
13,438,119
13,439,75
13,440,89
13,441,236
13,442,107
13,443,72
13,444,294
13,445,176
13,446,50
13,447,150
13,448,273
13,449,152
13,450,194
13,451,16
13,452,163
13,453,150
13,454,218
13,455,258
13,456,166
13,457,52
13,458,127
13,459,80
13,460,235
13,461,260
13,462,87
13,463,259
13,464,95
13,465,134
13,466,132
13,467,87
13,468,217
13,469,188
13,470,275
13,471,127
13,472,65
13,473,126
13,474,86
13,475,226
13,476,201
13,477,221
13,478,168
13,479,236
13,480,292
13,481,12
13,482,297
13,483,209
13,484,149
13,485,248
13,486,54
13,487,243
13,488,179
13,489,231
13,490,252
13,491,90
13,492,182
13,493,14
13,494,7
13,495,296
13,496,106
13,497,187
13,498,286
14,1,250
14,2,189
14,3,175
14,4,14
14,5,107
14,6,7
14,7,109
14,8,14
14,9,109
14,10,295
14,11,43
14,12,31
14,13,57
14,14,258
14,15,270
14,16,197
14,17,167
14,18,248
14,19,194
14,20,216
14,21,251
14,22,275
14,23,45
14,24,73
14,25,184
14,26,206
14,27,256
14,28,45
14,29,169
14,30,92
14,31,63
14,32,119
14,33,76
14,34,287
14,35,97
14,36,184
14,37,249
14,38,249
14,39,57
14,40,10
14,41,284
14,42,33
14,43,18
14,44,53
14,45,298
14,46,285
14,47,56
14,48,87
14,49,76
14,50,93
14,51,213
14,52,82
14,53,277
14,54,183
14,55,235
14,56,213
14,57,81
14,58,19
14,59,180
14,60,290
14,61,255
14,62,183
14,63,185
14,64,173
14,65,104
14,66,110
14,67,118
14,68,221
14,69,134
14,70,60
14,71,83
14,72,140
14,73,39
14,74,255
14,75,239
14,76,7
14,77,138
14,78,101
14,79,220
14,80,282
14,81,103
14,82,253
14,83,244
14,84,154
14,85,34
14,86,87
14,87,190
14,88,182
14,89,117
14,90,259
14,91,27
14,92,65
14,93,230
14,94,269
14,95,96
14,96,238
14,97,130
14,98,300
14,99,3
14,100,154
14,101,61
14,102,283
14,103,127
14,104,180
14,105,226
14,106,261
14,107,12
14,108,147
14,109,2
14,110,10
14,111,91
14,112,170
14,113,280
14,114,125
14,115,11
14,116,131
14,117,188
14,118,126
14,119,141
14,120,277
14,121,263
14,122,275
14,123,236
14,124,171
14,125,99
14,126,165
14,127,129
14,128,12
14,129,92
14,130,274
14,131,256
14,132,25
14,133,215
14,134,139
14,135,279
14,136,137
14,137,125
14,138,231
14,139,120
14,140,156
14,141,89
14,142,146
14,143,112
14,144,21
14,145,296
14,146,85
14,147,277
14,148,129
14,149,207
14,150,99
14,151,227
14,152,196
14,153,147
14,154,260
14,155,60
14,156,172
14,157,55
14,158,57
14,159,226
14,160,224
14,161,254
14,162,182
14,163,214
14,164,298
14,165,100
14,166,131
14,167,251
14,168,16
14,169,125
14,170,215
14,171,294
14,172,288
14,173,9
14,174,87
14,175,107
14,176,101
14,177,122
14,178,139
14,179,115
14,180,13
14,181,213
14,182,86
14,183,64
14,184,289
14,185,191
14,186,97
14,187,237
14,188,52
14,189,79
14,190,106
14,191,202
14,192,269
14,193,197
14,194,17
14,195,290
14,196,205
14,197,298
14,198,274
14,199,62
14,200,165
14,201,239
14,202,198
14,203,84
14,204,16
14,205,153
14,206,229
14,207,230
14,208,10
14,209,199
14,210,72
14,211,275
14,212,92
14,213,178
14,214,163
14,215,0
14,216,73
14,217,140
14,218,117
14,219,41
14,220,171
14,221,169
14,222,196
14,223,159
14,224,100
14,225,27
14,226,158
14,227,250
14,228,145
14,229,89
14,230,26
14,231,129
14,232,65
14,233,159
14,234,138
14,235,37
14,236,86
14,237,199
14,238,80
14,239,107
14,240,134
14,241,10
14,242,103
14,243,152
14,244,185
14,245,0
14,246,243
14,247,1
14,248,252
14,249,208
14,250,171
14,251,152
14,252,277
14,253,186
14,254,205
14,255,173
14,256,179
14,257,202
14,258,80
14,259,38
14,260,19
14,261,185
14,262,294
14,263,140
14,264,201
14,265,246
14,266,59
14,267,268
14,268,179
14,269,295
14,270,231
14,271,235
14,272,58
14,273,11
14,274,237
14,275,255
14,276,142
14,277,122
14,278,125
14,279,283
14,280,13
14,281,65
14,282,114
14,283,149
14,284,151
14,285,63
14,286,263
14,287,127
14,288,296
14,289,192
14,290,241
14,291,296
14,292,127
14,293,188
14,294,194
14,295,244
14,296,198
14,297,188
14,298,46
14,299,230
14,300,13
14,301,299
14,302,268
14,303,252
14,304,43
14,305,103
14,306,116
14,307,278
14,308,275
14,309,48
14,310,200
14,311,93
14,312,196
14,313,84
14,314,227
14,315,192
14,316,19
14,317,33
14,318,132
14,319,1
14,320,69
14,321,22
14,322,78
14,323,203
14,324,144
14,325,126
14,326,62
14,327,3
14,328,218
14,329,249
14,330,299
14,331,245
14,332,54
14,333,280
14,334,215
14,335,286
14,336,229
14,337,247
14,338,198
14,339,55
14,340,294
14,341,287
14,342,217
14,343,238
14,344,97
14,345,87
14,346,218
14,347,10
14,348,9
14,349,255
14,350,48
14,351,176
14,352,26
14,353,145
14,354,147
14,355,197
14,356,173
14,357,288
14,358,11
14,359,214
14,360,158
14,361,188
14,362,236
14,363,46
14,364,139
14,365,223
14,366,239
14,367,182
14,368,52
14,369,38
14,370,42
14,371,207
14,372,45
14,373,256
14,374,21
14,375,224
14,376,286
14,377,259
14,378,297
14,379,231
14,380,21
14,381,277
14,382,221
14,383,196
14,384,213
14,385,161
14,386,264
14,387,82
14,388,14
14,389,271
14,390,108
14,391,2
14,392,193
14,393,184
14,394,215
14,395,150
14,396,17
14,397,72
14,398,55
14,399,219
14,400,124
14,401,200
14,402,242
14,403,182
14,404,232
14,405,10
14,406,179
14,407,247
14,408,253
14,409,292
14,410,195
14,411,7
14,412,236
14,413,217
14,414,258
14,415,144
14,416,300
14,417,3
14,418,247
14,419,27
14,420,281
14,421,18
14,422,29
14,423,121
14,424,114
14,425,127
14,426,72
14,427,86
14,428,215
14,429,199
14,430,273
14,431,241
14,432,76
14,433,110
14,434,244
14,435,188
14,436,58
14,437,27
14,438,194
14,439,111
14,440,241
14,441,36
14,442,28
14,443,68
14,444,108
14,445,181
14,446,58
14,447,252
14,448,18
14,449,12
14,450,192
14,451,254
14,452,23
14,453,149
14,454,66
14,455,214
14,456,169
14,457,54
14,458,82
14,459,66
14,460,292
14,461,300
14,462,262
14,463,259
14,464,56
14,465,259
14,466,273
14,467,148
14,468,158
14,469,153
14,470,69
14,471,114
14,472,92
14,473,170
14,474,100
14,475,260
14,476,25
14,477,280
14,478,287
14,479,110
14,480,12
14,481,243
14,482,54
14,483,151
14,484,109
14,485,85
14,486,59
14,487,101
14,488,299
14,489,230
14,490,98
14,491,134
14,492,14
14,493,119
14,494,34
14,495,26
14,496,151
14,497,177
14,498,240
15,1,31
15,2,171
15,3,111
15,4,226
15,5,205
15,6,201
15,7,242
15,8,214
15,9,284
15,10,199
15,11,93
15,12,272
15,13,170
15,14,293
15,15,1
15,16,193
15,17,185
15,18,174
15,19,248
15,20,37
15,21,276
15,22,88
15,23,292
15,24,198
15,25,156
15,26,220
15,27,105
15,28,282
15,29,123
15,30,240
15,31,93
15,32,212
15,33,147
15,34,93
15,35,266
15,36,47
15,37,128
15,38,186
15,39,72
15,40,92
15,41,286
15,42,282
15,43,9
15,44,222
15,45,2
15,46,76
15,47,95
15,48,182
15,49,267
15,50,257
15,51,162
15,52,156
15,53,90
15,54,280
15,55,53
15,56,65
15,57,209
15,58,147
15,59,105
15,60,159
15,61,280
15,62,158
15,63,241
15,64,217
15,65,157
15,66,81
15,67,252
15,68,80
15,69,38
15,70,160
15,71,213
15,72,221
15,73,176
15,74,15
15,75,31
15,76,225
15,77,24
15,78,273
15,79,34
15,80,273
15,81,133
15,82,50
15,83,220
15,84,131
15,85,218
15,86,194
15,87,63
15,88,143
15,89,110
15,90,241
15,91,43
15,92,122
15,93,11
15,94,60
15,95,194
15,96,11
15,97,161
15,98,121
15,99,160
15,100,71
15,101,217
15,102,232
15,103,22
15,104,117
15,105,225
15,106,36
15,107,230
15,108,165
15,109,149
15,110,20
15,111,237
15,112,295
15,113,84
15,114,173
15,115,26
15,116,41
15,117,192
15,118,290
15,119,155
15,120,25
15,121,254
15,122,261
15,123,149
15,124,114
15,125,135
15,126,25
15,127,35
15,128,249
15,129,148
15,130,71
15,131,3
15,132,143
15,133,72
15,134,53
15,135,9
15,136,75
15,137,157
15,138,193
15,139,207
15,140,115
15,141,49
15,142,251
15,143,271
15,144,23
15,145,1
15,146,229
15,147,174
15,148,217
15,149,130
15,150,43
15,151,53
15,152,294
15,153,86
15,154,55
15,155,236
15,156,212
15,157,74
15,158,217
15,159,72
15,160,157
15,161,208
15,162,34
15,163,137
15,164,216
15,165,17
15,166,66
15,167,15
15,168,294
15,169,51
15,170,59
15,171,237
15,172,146
15,173,238
15,174,154
15,175,103
15,176,124
15,177,249
15,178,145
15,179,249
15,180,211
15,181,108
15,182,256
15,183,179
15,184,273
15,185,253
15,186,212
15,187,185
15,188,162
15,189,140
15,190,210
15,191,73
15,192,169
15,193,142
15,194,196
15,195,116
15,196,222
15,197,27
15,198,108
15,199,254
15,200,163
15,201,173
15,202,226
15,203,97
15,204,220
15,205,253
15,206,247
15,207,131
15,208,179
15,209,143
15,210,253
15,211,256
15,212,274
15,213,118
15,214,215
15,215,263
15,216,226
15,217,188
15,218,159
15,219,54
15,220,70
15,221,156
15,222,221
15,223,60
15,224,18
15,225,248
15,226,246
15,227,116
15,228,258
15,229,42
15,230,222
15,231,186
15,232,152
15,233,159
15,234,202
15,235,44
15,236,54
15,237,183
15,238,130
15,239,134
15,240,139
15,241,129
15,242,199
15,243,68
15,244,235
15,245,13
15,246,269
15,247,6
15,248,230
15,249,26
15,250,111
15,251,51
15,252,48
15,253,81
15,254,292
15,255,265
15,256,281
15,257,95
15,258,81
15,259,204
15,260,159
15,261,261
15,262,41
15,263,63
15,264,203
15,265,109
15,266,132
15,267,111
15,268,191
15,269,148
15,270,224
15,271,73
15,272,41
15,273,39
15,274,43
15,275,241
15,276,55
15,277,221
15,278,82
15,279,134
15,280,102
15,281,20
15,282,145
15,283,213
15,284,130
15,285,35
15,286,124
15,287,125
15,288,190
15,289,89
15,290,202
15,291,295
15,292,35
15,293,232
15,294,132
15,295,258
15,296,5
15,297,122
15,298,81
15,299,192
15,300,143
15,301,164
15,302,235
15,303,84
15,304,4
15,305,89
15,306,130
15,307,130
15,308,38
15,309,75
15,310,121
15,311,238
15,312,136
15,313,108
15,314,146
15,315,275
15,316,265
15,317,142
15,318,215
15,319,264
15,320,191
15,321,251
15,322,213
15,323,223
15,324,268
15,325,262
15,326,28
15,327,110
15,328,284
15,329,76
15,330,140
15,331,55
15,332,27
15,333,157
15,334,297
15,335,225
15,336,207
15,337,289
15,338,4
15,339,10
15,340,206
15,341,172
15,342,8
15,343,19
15,344,110
15,345,183
15,346,122
15,347,256
15,348,252
15,349,99
15,350,257
15,351,243
15,352,186
15,353,281
15,354,153
15,355,20
15,356,11
15,357,224
15,358,27
15,359,196
15,360,283
15,361,39
15,362,236
15,363,257
15,364,127
15,365,183
15,366,119
15,367,12
15,368,33
15,369,134
15,370,269
15,371,18
15,372,173
15,373,22
15,374,220
15,375,6
15,376,242
15,377,251
15,378,109
15,379,239
15,380,240
15,381,6
15,382,101
15,383,99
15,384,111
15,385,15
15,386,30
15,387,156
15,388,252
15,389,6
15,390,38
15,391,24
15,392,138
15,393,250
15,394,200
15,395,102
15,396,184
15,397,91
15,398,206
15,399,278
15,400,94
15,401,187
15,402,15
15,403,218
15,404,44
15,405,26
15,406,126
15,407,236
15,408,37
15,409,101
15,410,164
15,411,16
15,412,212
15,413,263
15,414,93
15,415,232
15,416,177
15,417,25
15,418,207
15,419,52
15,420,191
15,421,132
15,422,248
15,423,188
15,424,22
15,425,162
15,426,263
15,427,112
15,428,170
15,429,185
15,430,36
15,431,19
15,432,13
15,433,84
15,434,140
15,435,266
15,436,182
15,437,103
15,438,39
15,439,236
15,440,291
15,441,173
15,442,164
15,443,181
15,444,288
15,445,176
15,446,70
15,447,237
15,448,272
15,449,12
15,450,6
15,451,165
15,452,260
15,453,93
15,454,121
15,455,276
15,456,17
15,457,100
15,458,153
15,459,161
15,460,231
15,461,188
15,462,83
15,463,179
15,464,221
15,465,84
15,466,48
15,467,85
15,468,58
15,469,41
15,470,211
15,471,279
15,472,96
15,473,96
15,474,50
15,475,219
15,476,192
15,477,25
15,478,82
15,479,138
15,480,96
15,481,262
15,482,245
15,483,25
15,484,47
15,485,222
15,486,228
15,487,146
15,488,254
15,489,166
15,490,269
15,491,182
15,492,66
15,493,165
15,494,141
15,495,72
15,496,151
15,497,33
15,498,44
16,1,94
16,2,140
16,3,17
16,4,190
16,5,68
16,6,261
16,7,261
16,8,69
16,9,155
16,10,41
16,11,85
16,12,69
16,13,263
16,14,117
16,15,93
16,16,22
16,17,156
16,18,223
16,19,53
16,20,292
16,21,21
16,22,262
16,23,14
16,24,138
16,25,254
16,26,247
16,27,41
16,28,11
16,29,152
16,30,232
16,31,219
16,32,291
16,33,167
16,34,104
16,35,189
16,36,179
16,37,146
16,38,165
16,39,143
16,40,14
16,41,273
16,42,52
16,43,180
16,44,101
16,45,125
16,46,221
16,47,242
16,48,120
16,49,109
16,50,230
16,51,254
16,52,100
16,53,122
16,54,29
16,55,217
16,56,27
16,57,168
16,58,185
16,59,242
16,60,67
16,61,58
16,62,102
16,63,296
16,64,215
16,65,252
16,66,153
16,67,231
16,68,211
16,69,232
16,70,49
16,71,147
16,72,61
16,73,256
16,74,300
16,75,146
16,76,7
16,77,288
16,78,32
16,79,266
16,80,290
16,81,52
16,82,197
16,83,50
16,84,222
16,85,146
16,86,25
16,87,287
16,88,55
16,89,128
16,90,233
16,91,32
16,92,229
16,93,259
16,94,196
16,95,279
16,96,224
16,97,287
16,98,50
16,99,107
16,100,268
16,101,48
16,102,254
16,103,186
16,104,249
16,105,18
16,106,183
16,107,218
16,108,181
16,109,236
16,110,46
16,111,230
16,112,255
16,113,130
16,114,140
16,115,37
16,116,230
16,117,207
16,118,130
16,119,43
16,120,26
16,121,32
16,122,211
16,123,13
16,124,184
16,125,255
16,126,88
16,127,124
16,128,67
16,129,124
16,130,114
16,131,224
16,132,138
16,133,71
16,134,159
16,135,42
16,136,295
16,137,134
16,138,288
16,139,67
16,140,100
16,141,169
16,142,85
16,143,251
16,144,11
16,145,196
16,146,143
16,147,11
16,148,125
16,149,263
16,150,57
16,151,55
16,152,122
16,153,294
16,154,65
16,155,72
16,156,244
16,157,290
16,158,199
16,159,179
16,160,105
16,161,277
16,162,166
16,163,256
16,164,182
16,165,78
16,166,263
16,167,244
16,168,29
16,169,237
16,170,295
16,171,28
16,172,16
16,173,99
16,174,200
16,175,4
16,176,97
16,177,8
16,178,282
16,179,104
16,180,253
16,181,203
16,182,50
16,183,38
16,184,294
16,185,115
16,186,173
16,187,137
16,188,11
16,189,214
16,190,175
16,191,299
16,192,254
16,193,233
16,194,149
16,195,1
16,196,33
16,197,24
16,198,159
16,199,207
16,200,180
16,201,110
16,202,253
16,203,271
16,204,100
16,205,228
16,206,155
16,207,55
16,208,164
16,209,58
16,210,276
16,211,88
16,212,93
16,213,3
16,214,42
16,215,206
16,216,52
16,217,132
16,218,86
16,219,148
16,220,106
16,221,56
16,222,232
16,223,238
16,224,298
16,225,292
16,226,199
16,227,208
16,228,93
16,229,198
16,230,70
16,231,230
16,232,191
16,233,63
16,234,297
16,235,146
16,236,217
16,237,243
16,238,34
16,239,32
16,240,287
16,241,113
16,242,11
16,243,268
16,244,168
16,245,113
16,246,285
16,247,20
16,248,89
16,249,169
16,250,180
16,251,26
16,252,196
16,253,7
16,254,137
16,255,13
16,256,48
16,257,208
16,258,225
16,259,212
16,260,152
16,261,199
16,262,65
16,263,42
16,264,52
16,265,120
16,266,229
16,267,11
16,268,149
16,269,119
16,270,127
16,271,150
16,272,25
16,273,244
16,274,143
16,275,81
16,276,181
16,277,192
16,278,193
16,279,121
16,280,255
16,281,165
16,282,40
16,283,241
16,284,47
16,285,68
16,286,194
16,287,274
16,288,129
16,289,129
16,290,296
16,291,190
16,292,121
16,293,180
16,294,92
16,295,295
16,296,62
16,297,289
16,298,0
16,299,166
16,300,237
16,301,57
16,302,299
16,303,203
16,304,201
16,305,42
16,306,267
16,307,32
16,308,210
16,309,249
16,310,292
16,311,107
16,312,47
16,313,275
16,314,298
16,315,52
16,316,23
16,317,266
16,318,237
16,319,257
16,320,4
16,321,105
16,322,97
16,323,194
16,324,231
16,325,27
16,326,91
16,327,245
16,328,12
16,329,120
16,330,269
16,331,104
16,332,106
16,333,282
16,334,268
16,335,256
16,336,119
16,337,233
16,338,92
16,339,259
16,340,227
16,341,41
16,342,221
16,343,217
16,344,50
16,345,141
16,346,297
16,347,189
16,348,61
16,349,75
16,350,176
16,351,217
16,352,120
16,353,298
16,354,76
16,355,131
16,356,60
16,357,275
16,358,170
16,359,295
16,360,252
16,361,179
16,362,212
16,363,300
16,364,164
16,365,296
16,366,234
16,367,82
16,368,257
16,369,209
16,370,7
16,371,94
16,372,25
16,373,27
16,374,271
16,375,20
16,376,120
16,377,32
16,378,65
16,379,194
16,380,255
16,381,108
16,382,126
16,383,82
16,384,249
16,385,153
16,386,97
16,387,73
16,388,115
16,389,67
16,390,267
16,391,235
16,392,18
16,393,234
16,394,233
16,395,272
16,396,22
16,397,121
16,398,2
16,399,241
16,400,115
16,401,110
16,402,123
16,403,282
16,404,220
16,405,40
16,406,93
16,407,298
16,408,99
16,409,180
16,410,176
16,411,147
16,412,113
16,413,152
16,414,14
16,415,174
16,416,144
16,417,106
16,418,14
16,419,45
16,420,251
16,421,252
16,422,44
16,423,237
16,424,117
16,425,42
16,426,147
16,427,199
16,428,262
16,429,119
16,430,106
16,431,150
16,432,83
16,433,10
16,434,235
16,435,83
16,436,120
16,437,138
16,438,111
16,439,199
16,440,294
16,441,197
16,442,182
16,443,133
16,444,283
16,445,79
16,446,121
16,447,225
16,448,76
16,449,219
16,450,289
16,451,148
16,452,186
16,453,286
16,454,138
16,455,120
16,456,35
16,457,67
16,458,213
16,459,233
16,460,238
16,461,117
16,462,114
16,463,220
16,464,252
16,465,199
16,466,29
16,467,13
16,468,188
16,469,61
16,470,137
16,471,4
16,472,291
16,473,145
16,474,175
16,475,203
16,476,50
16,477,195
16,478,74
16,479,219
16,480,184
16,481,72
16,482,5
16,483,155
16,484,217
16,485,287
16,486,213
16,487,276
16,488,54
16,489,282
16,490,42
16,491,81
16,492,262
16,493,195
16,494,294
16,495,31
16,496,258
16,497,189
16,498,138
17,1,136
17,2,264
17,3,128
17,4,255
17,5,265
17,6,37
17,7,256
17,8,107
17,9,245
17,10,162
17,11,239
17,12,283
17,13,215
17,14,24
17,15,193
17,16,122
17,17,235
17,18,0
17,19,96
17,20,240
17,21,121
17,22,89
17,23,260
17,24,127
17,25,182
17,26,134
17,27,209
17,28,7
17,29,241
17,30,267
17,31,206
17,32,124
17,33,174
17,34,191
17,35,187
17,36,28
17,37,22
17,38,45
17,39,232
17,40,283
17,41,109
17,42,78
17,43,185
17,44,143
17,45,170
17,46,106
17,47,172
17,48,132
17,49,97
17,50,202
17,51,205
17,52,132
17,53,297
17,54,235
17,55,51
17,56,15
17,57,64
17,58,281
17,59,114
17,60,45
17,61,147
17,62,87
17,63,269
17,64,292
17,65,178
17,66,122
17,67,232
17,68,74
17,69,137
17,70,101
17,71,58
17,72,289
17,73,143
17,74,42
17,75,122
17,76,49
17,77,172
17,78,210
17,79,1
17,80,51
17,81,239
17,82,220
17,83,42
17,84,27
17,85,252
17,86,175
17,87,161
17,88,237
17,89,150
17,90,4
17,91,197
17,92,32
17,93,122
17,94,186
17,95,5
17,96,213
17,97,203
17,98,139
17,99,148
17,100,239
17,101,270
17,102,26
17,103,124
17,104,23
17,105,67
17,106,19
17,107,215
17,108,93
17,109,237
17,110,203
17,111,192
17,112,128
17,113,94
17,114,28
17,115,294
17,116,59
17,117,188
17,118,12
17,119,135
17,120,121
17,121,177
17,122,194
17,123,172
17,124,31
17,125,65
17,126,271
17,127,46
17,128,4
17,129,220
17,130,175
17,131,271
17,132,194
17,133,98
17,134,207
17,135,121
17,136,246
17,137,214
17,138,51
17,139,186
17,140,11
17,141,257
17,142,285
17,143,69
17,144,159
17,145,41
17,146,177
17,147,151
17,148,112
17,149,276
17,150,1
17,151,181
17,152,82
17,153,1
17,154,106
17,155,231
17,156,283
17,157,246
17,158,168
17,159,94
17,160,216
17,161,259
17,162,275
17,163,119
17,164,173
17,165,85
17,166,292
17,167,126
17,168,86
17,169,176
17,170,211
17,171,181
17,172,181
17,173,29
17,174,217
17,175,45
17,176,69
17,177,269
17,178,287
17,179,67
17,180,299
17,181,162
17,182,224
17,183,248
17,184,79
17,185,94
17,186,163
17,187,208
17,188,182
17,189,96
17,190,261
17,191,255
17,192,179
17,193,99
17,194,55
17,195,232
17,196,213
17,197,152
17,198,230
17,199,154
17,200,197
17,201,211
17,202,108
17,203,194
17,204,145
17,205,121
17,206,25
17,207,140
17,208,283
17,209,282
17,210,163
17,211,250
17,212,142
17,213,165
17,214,208
17,215,179
17,216,47
17,217,284
17,218,82
17,219,7
17,220,11
17,221,286
17,222,100
17,223,202
17,224,45
17,225,70
17,226,51
17,227,275
17,228,191
17,229,68
17,230,114
17,231,99
17,232,70
17,233,153
17,234,213
17,235,274
17,236,241
17,237,89
17,238,182
17,239,104
17,240,161
17,241,185
17,242,69
17,243,154
17,244,291
17,245,231
17,246,140
17,247,14
17,248,6
17,249,232
17,250,207
17,251,178
17,252,99
17,253,99
17,254,284
17,255,118
17,256,74
17,257,24
17,258,238
17,259,295
17,260,50
17,261,238
17,262,29
17,263,100
17,264,55
17,265,265
17,266,284
17,267,181
17,268,17
17,269,22
17,270,116
17,271,161
17,272,2
17,273,274
17,274,227
17,275,231
17,276,253
17,277,10
17,278,279
17,279,172
17,280,43
17,281,37
17,282,62
17,283,45
17,284,168
17,285,147
17,286,187
17,287,297
17,288,140
17,289,277
17,290,114
17,291,216
17,292,269
17,293,230
17,294,274
17,295,148
17,296,18
17,297,246
17,298,74
17,299,259
17,300,63
17,301,217
17,302,18
17,303,134
17,304,69
17,305,71
17,306,289
17,307,75
17,308,159
17,309,90
17,310,169
17,311,163
17,312,79
17,313,274
17,314,250
17,315,85
17,316,161
17,317,182
17,318,52
17,319,180
17,320,278
17,321,215
17,322,267
17,323,274
17,324,279
17,325,147
17,326,182
17,327,61
17,328,65
17,329,277
17,330,251
17,331,171
17,332,136
17,333,206
17,334,194
17,335,39
17,336,6
17,337,168
17,338,113
17,339,52
17,340,49
17,341,197
17,342,101
17,343,116
17,344,8
17,345,92
17,346,17
17,347,154
17,348,166
17,349,70
17,350,150
17,351,170
17,352,194
17,353,30
17,354,169
17,355,14
17,356,2
17,357,121
17,358,180
17,359,151
17,360,152
17,361,225
17,362,298
17,363,139
17,364,153
17,365,64
17,366,13
17,367,104
17,368,108
17,369,255
17,370,253
17,371,2
17,372,277
17,373,84
17,374,140
17,375,115
17,376,79
17,377,277
17,378,157
17,379,169
17,380,34
17,381,174
17,382,253
17,383,167
17,384,136
17,385,20
17,386,72
17,387,137
17,388,155
17,389,173
17,390,288
17,391,118
17,392,256
17,393,294
17,394,111
17,395,21
17,396,111
17,397,295
17,398,267
17,399,211
17,400,63
17,401,253
17,402,44
17,403,282
17,404,75
17,405,156
17,406,179
17,407,49
17,408,189
17,409,14
17,410,103
17,411,5
17,412,224
17,413,224
17,414,106
17,415,235
17,416,202
17,417,192
17,418,7
17,419,170
17,420,261
17,421,72
17,422,137
17,423,224
17,424,265
17,425,246
17,426,153
17,427,131
17,428,88
17,429,151
17,430,172
17,431,125
17,432,37
17,433,155
17,434,266
17,435,208
17,436,74
17,437,162
17,438,151
17,439,95
17,440,85
17,441,126
17,442,242
17,443,31
17,444,261
17,445,244
17,446,159
17,447,6
17,448,206
17,449,59
17,450,51
17,451,255
17,452,241
17,453,294
17,454,86
17,455,170
17,456,201
17,457,131
17,458,210
17,459,165
17,460,106
17,461,152
17,462,198
17,463,219
17,464,142
17,465,247
17,466,148
17,467,26
17,468,98
17,469,130
17,470,198
17,471,60
17,472,268
17,473,157
17,474,294
17,475,207
17,476,23
17,477,63
17,478,219
17,479,149
17,480,174
17,481,174
17,482,116
17,483,294
17,484,144
17,485,46
17,486,10
17,487,277
17,488,214
17,489,169
17,490,205
17,491,71
17,492,109
17,493,16
17,494,194
17,495,115
17,496,220
17,497,280
17,498,168
18,1,228
18,2,282
18,3,130
18,4,147
18,5,122
18,6,296
18,7,223
18,8,250
18,9,274
18,10,298
18,11,83
18,12,272
18,13,3
18,14,49
18,15,11
18,16,270
18,17,107
18,18,126
18,19,263
18,20,123
18,21,38
18,22,79
18,23,46
18,24,93
18,25,34
18,26,61
18,27,95
18,28,60
18,29,239
18,30,156
18,31,299
18,32,200
18,33,175
18,34,106
18,35,66
18,36,3
18,37,273
18,38,20
18,39,81
18,40,189
18,41,120
18,42,85
18,43,40
18,44,29
18,45,109
18,46,23
18,47,130
18,48,190
18,49,111
18,50,176
18,51,227
18,52,128
18,53,286
18,54,280
18,55,263
18,56,274
18,57,210
18,58,29
18,59,73
18,60,229
18,61,50
18,62,116
18,63,170
18,64,138
18,65,52
18,66,105
18,67,109
18,68,48
18,69,186
18,70,216
18,71,279
18,72,94
18,73,289
18,74,218
18,75,176
18,76,18
18,77,92
18,78,138
18,79,20
18,80,130
18,81,187
18,82,283
18,83,164
18,84,153
18,85,200
18,86,256
18,87,300
18,88,133
18,89,217
18,90,143
18,91,300
18,92,194
18,93,52
18,94,138
18,95,69
18,96,135
18,97,233
18,98,239
18,99,250
18,100,237
18,101,187
18,102,72
18,103,7
18,104,245
18,105,264
18,106,211
18,107,245
18,108,263
18,109,179
18,110,60
18,111,162
18,112,125
18,113,294
18,114,211
18,115,300
18,116,9
18,117,34
18,118,31
18,119,297
18,120,200
18,121,61
18,122,255
18,123,164
18,124,211
18,125,213
18,126,88
18,127,224
18,128,209
18,129,71
18,130,285
18,131,260
18,132,131
18,133,85
18,134,102
18,135,59
18,136,0
18,137,228
18,138,211
18,139,255
18,140,222
18,141,184
18,142,53
18,143,214
18,144,242
18,145,181
18,146,272
18,147,100
18,148,232
18,149,54
18,150,132
18,151,215
18,152,272
18,153,35
18,154,8
18,155,174
18,156,300
18,157,231
18,158,90
18,159,29
18,160,215
18,161,12
18,162,104
18,163,167
18,164,283
18,165,269
18,166,88
